EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM101,37,36-45,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,133,3,Male,63,3,1,Human Resources,1,Divorced,47854,Upto 5k,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2.0
RM105,37,36-45,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,151080,5k-10k,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0.0
RM116,37,36-45,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,88180,5k-10k,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3.0
RM196,37,36-45,No,Travel_Rarely,290,Research & Development,21,3,Life Sciences,1,267,2,Male,65,4,1,Research Scientist,1,Married,63590,Upto 5k,22977,1,Y,Yes,12,3,1,80,1,8,3,2,8,7,1,7.0
RM223,37,36-45,No,Travel_Frequently,663,Research & Development,11,3,Other,1,306,2,Male,47,3,3,Research Director,4,Divorced,267202,10k-15k,10056,1,Y,Yes,14,3,3,80,3,10,1,3,10,8,0,7.0
RM227,37,36-45,No,Travel_Frequently,319,Sales,4,4,Marketing,1,311,1,Male,41,3,1,Sales Representative,4,Divorced,29893,Upto 5k,2539,4,Y,No,17,3,3,80,1,13,2,3,9,8,5,8.0
RM249,37,36-45,No,Travel_Rarely,1017,Research & Development,1,2,Medical,1,340,3,Female,83,2,1,Research Scientist,1,Married,68656,Upto 5k,18697,2,Y,No,14,3,1,80,1,17,2,2,3,1,0,
RM251,37,36-45,Yes,Travel_Frequently,504,Research & Development,10,3,Medical,1,342,1,Male,61,3,3,Manufacturing Director,3,Divorced,199324,10k-15k,22573,6,Y,No,11,3,2,80,2,17,5,3,1,0,0,
RM274,37,36-45,No,Travel_Rarely,228,Sales,6,4,Medical,1,378,3,Male,98,3,2,Sales Executive,4,Married,79707,5k-10k,22825,4,Y,No,14,3,2,80,1,7,5,4,5,4,0,1.0
RM276,37,36-45,No,Non-Travel,728,Research & Development,1,4,Medical,1,380,1,Female,80,3,3,Research Director,4,Divorced,258606,10k-15k,11677,2,Y,Yes,18,3,1,80,2,15,2,3,5,2,0,2.0
RM286,37,36-45,No,Travel_Rarely,1372,Research & Development,1,3,Life Sciences,1,391,4,Female,42,3,1,Research Scientist,4,Single,70117,Upto 5k,15881,1,Y,No,12,3,2,80,0,17,3,3,17,12,5,7.0
RM295,37,36-45,No,Travel_Frequently,889,Research & Development,9,3,Medical,1,403,2,Male,53,3,1,Research Scientist,4,Married,39636,Upto 5k,11411,1,Y,Yes,12,3,3,80,3,4,3,2,4,2,1,2.0
RM341,37,36-45,No,Travel_Rarely,1192,Research & Development,5,2,Medical,1,460,4,Male,61,3,2,Manufacturing Director,4,Divorced,241884,5k-10k,23177,7,Y,No,16,3,3,80,2,8,2,2,6,2,0,4.0
RM354,37,36-45,No,Travel_Rarely,1319,Research & Development,6,3,Medical,1,474,3,Male,51,4,2,Research Scientist,1,Divorced,50908,5k-10k,17001,4,Y,Yes,13,3,1,80,2,13,2,3,7,7,6,7.0
RM365,37,36-45,No,Travel_Rarely,921,Research & Development,10,3,Medical,1,486,3,Female,98,3,1,Laboratory Technician,1,Married,34117,Upto 5k,17663,6,Y,No,20,4,2,80,1,17,3,3,5,4,0,3.0
RM387,37,36-45,No,Travel_Rarely,1107,Research & Development,14,3,Life Sciences,1,515,4,Female,95,3,1,Laboratory Technician,1,Divorced,50174,Upto 5k,26914,1,Y,No,12,3,3,80,1,18,2,2,18,7,12,17.0
RM390,37,36-45,No,Travel_Rarely,1305,Research & Development,10,4,Life Sciences,1,518,3,Male,49,3,2,Manufacturing Director,2,Single,306116,Upto 5k,21123,2,Y,Yes,12,3,4,80,0,18,2,2,1,0,0,1.0
RM399,37,36-45,No,Non-Travel,1063,Research & Development,25,5,Medical,1,529,2,Female,72,3,2,Research Scientist,3,Married,58329,Upto 5k,23866,3,Y,Yes,15,3,1,80,2,15,2,3,13,11,10,7.0
RM465,37,36-45,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,299432,5k-10k,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2.0
RM468,37,36-45,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,48951,5k-10k,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7.0
RM473,37,36-45,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,136036,5k-10k,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3.0
RM487,37,36-45,No,Travel_Rarely,558,Sales,2,3,Marketing,1,656,4,Male,75,3,2,Sales Executive,3,Married,61171,5k-10k,3010,4,Y,Yes,11,3,3,80,1,17,3,2,3,0,1,0.0
RM507,37,36-45,No,Travel_Rarely,482,Research & Development,3,3,Other,1,689,3,Male,36,3,3,Manufacturing Director,3,Married,239311,5k-10k,9606,1,Y,No,15,3,3,80,1,10,2,3,10,7,7,8.0
RM523,37,36-45,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,50433,Upto 5k,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0.0
RM578,37,36-45,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,55624,Upto 5k,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3.0
RM629,37,36-45,No,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,43717,5k-10k,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0.0
RM649,37,36-45,No,Travel_Frequently,1231,Sales,21,2,Medical,1,900,3,Female,54,3,1,Sales Representative,4,Married,40088,Upto 5k,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0.0
RM653,37,36-45,No,Non-Travel,1252,Sales,19,2,Medical,1,904,1,Male,32,3,3,Sales Executive,2,Single,111877,5k-10k,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9.0
RM696,37,36-45,Yes,Travel_Rarely,625,Sales,1,4,Life Sciences,1,970,1,Male,46,2,3,Sales Executive,3,Married,69535,10k-15k,14922,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7.0
RM745,37,36-45,Yes,Travel_Rarely,1141,Research & Development,11,2,Medical,1,1033,1,Female,61,1,2,Healthcare Representative,2,Married,82544,Upto 5k,14382,5,Y,No,15,3,1,80,0,15,2,1,1,0,0,0.0
RM768,37,36-45,No,Travel_Rarely,124,Research & Development,3,3,Other,1,1062,4,Female,35,3,2,Healthcare Representative,2,Single,109446,Upto 5k,13848,3,Y,No,15,3,1,80,0,8,3,2,4,3,0,1.0
RM796,37,36-45,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,41994,5k-10k,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0.0
RM833,37,36-45,No,Travel_Rarely,367,Research & Development,25,2,Medical,1,1161,3,Female,52,2,2,Healthcare Representative,4,Divorced,113857,5k-10k,17171,7,Y,No,13,3,3,80,2,9,2,3,6,2,1,3.0
RM856,37,36-45,No,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,1196,4,Female,56,2,2,Manufacturing Director,4,Married,273501,5k-10k,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11.0
RM990,37,36-45,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,1,1394,3,Male,54,3,1,Research Scientist,3,Married,63249,Upto 5k,5182,7,Y,Yes,15,3,4,80,0,8,2,3,6,4,1,3.0
RM1002,37,36-45,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,1411,1,Female,94,3,1,Laboratory Technician,3,Single,26022,Upto 5k,19106,4,Y,No,18,3,1,80,0,8,6,3,3,2,0,2.0
RM1023,37,36-45,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,52909,Upto 5k,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3.0
RM1090,37,36-45,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,1543,1,Male,47,3,2,Research Scientist,4,Married,71906,Upto 5k,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7.0
RM1159,37,36-45,No,Travel_Rarely,671,Research & Development,19,3,Life Sciences,1,1631,3,Male,85,3,2,Manufacturing Director,3,Married,127099,5k-10k,26493,3,Y,No,17,3,1,80,3,9,2,2,4,3,0,2.0
RM1164,37,36-45,No,Travel_Rarely,1470,Research & Development,10,3,Medical,1,1640,2,Female,71,3,1,Research Scientist,2,Married,36945,Upto 5k,9953,1,Y,No,11,3,1,80,1,8,2,1,8,4,7,7.0
RM1212,37,36-45,No,Travel_Frequently,1278,Sales,1,4,Medical,1,1700,3,Male,31,1,2,Sales Executive,4,Divorced,71676,5k-10k,7677,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3.0
RM1277,37,36-45,No,Travel_Rarely,589,Sales,9,2,Marketing,1,1787,2,Male,46,2,2,Sales Executive,2,Married,77125,Upto 5k,8800,1,Y,No,14,3,1,80,2,5,2,3,5,2,0,3.0
RM1281,37,36-45,No,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced,109457,Upto 5k,12832,2,Y,No,13,3,3,80,0,19,4,2,10,0,4,7.0
RM1292,37,36-45,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single,138726,Upto 5k,4992,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8.0
RM1345,37,36-45,No,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married,92690,Upto 5k,13588,5,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4.0
RM1433,37,36-45,No,Travel_Rarely,161,Research & Development,10,3,Life Sciences,1,2017,3,Female,42,4,3,Research Director,4,Married,369621,10k-15k,15471,1,Y,Yes,25,4,1,80,1,16,2,3,16,11,6,8.0
RM009,38,36-45,No,Travel_Frequently,216,Research & Development,23,3,Life Sciences,1,12,4,Male,44,2,3,Manufacturing Director,3,Single,207748,5k-10k,8787,0,Y,No,21,4,2,80,0,10,2,3,9,7,1,
RM020,38,36-45,No,Travel_Rarely,371,Research & Development,2,3,Life Sciences,1,24,4,Male,45,3,1,Research Scientist,4,Single,74882,Upto 5k,4306,5,Y,Yes,11,3,3,80,0,6,3,3,3,2,1,2.0
RM062,38,36-45,No,Travel_Frequently,653,Research & Development,29,5,Life Sciences,1,79,4,Female,50,3,2,Laboratory Technician,4,Single,42160,Upto 5k,5456,1,Y,No,11,3,4,80,0,10,2,3,10,3,9,9.0
RM084,38,36-45,No,Non-Travel,573,Research & Development,6,3,Medical,1,107,2,Female,79,1,2,Research Scientist,4,Divorced,59734,5k-10k,15717,7,Y,Yes,12,3,4,80,3,17,3,3,13,11,1,9.0
RM143,38,36-45,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,126319,Upto 5k,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,
RM169,38,36-45,No,Travel_Rarely,702,Sales,1,4,Life Sciences,1,230,1,Female,59,2,2,Sales Executive,4,Single,41496,5k-10k,12930,4,Y,No,22,4,3,80,0,12,2,4,8,3,0,7.0
RM180,38,36-45,No,Travel_Rarely,1380,Research & Development,9,2,Life Sciences,1,245,3,Female,75,3,1,Laboratory Technician,4,Single,39652,Upto 5k,6319,1,Y,No,12,3,3,80,0,2,3,3,2,2,2,1.0
RM199,38,36-45,No,Travel_Rarely,1261,Research & Development,2,4,Life Sciences,1,271,4,Male,88,3,2,Manufacturing Director,3,Married,280521,5k-10k,7259,9,Y,No,14,3,2,80,0,14,3,3,1,0,0,0.0
RM200,38,36-45,No,Travel_Rarely,1084,Research & Development,29,3,Technical Degree,1,273,4,Male,54,3,2,Manufacturing Director,4,Married,282625,5k-10k,4185,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7.0
RM205,38,36-45,Yes,Travel_Rarely,1180,Research & Development,29,1,Medical,1,282,2,Male,70,3,2,Healthcare Representative,1,Married,111285,5k-10k,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0.0
RM224,38,36-45,No,Travel_Rarely,119,Sales,3,3,Life Sciences,1,307,1,Male,76,3,3,Sales Executive,3,Divorced,115583,10k-15k,9647,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13.0
RM262,38,36-45,No,Non-Travel,1327,Sales,2,2,Life Sciences,1,361,4,Male,39,2,2,Sales Executive,4,Married,46699,5k-10k,19682,3,Y,No,18,3,4,80,1,13,0,3,8,7,7,5.0
RM278,38,36-45,No,Travel_Rarely,322,Sales,7,2,Medical,1,382,1,Female,44,4,2,Sales Executive,1,Divorced,69058,5k-10k,19191,1,Y,Yes,24,4,3,80,1,8,3,3,8,0,7,7.0
RM288,38,36-45,No,Travel_Rarely,688,Research & Development,23,4,Life Sciences,1,393,4,Male,82,3,2,Healthcare Representative,4,Divorced,99651,5k-10k,18899,9,Y,No,14,3,2,80,1,10,2,3,2,2,1,2.0
RM308,38,36-45,No,Travel_Rarely,849,Research & Development,25,2,Life Sciences,1,421,1,Female,81,2,3,Research Director,2,Married,232301,10k-15k,26707,3,Y,No,17,3,3,80,1,19,2,3,10,8,0,1.0
RM342,38,36-45,No,Travel_Rarely,343,Research & Development,15,2,Life Sciences,1,461,3,Male,92,2,3,Research Director,4,Divorced,361346,10k-15k,15682,0,Y,Yes,14,3,2,80,1,12,3,3,11,10,2,9.0
RM417,38,36-45,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,22240,Upto 5k,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0.0
RM472,38,36-45,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,128984,5k-10k,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0.0
RM491,38,36-45,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,1,662,3,Female,43,3,1,Research Scientist,1,Single,55040,Upto 5k,14561,3,Y,No,17,3,4,80,0,8,3,2,0,0,0,0.0
RM519,38,36-45,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,85315,Upto 5k,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5.0
RM530,38,36-45,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,85410,5k-10k,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8.0
RM543,38,36-45,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,286578,5k-10k,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0.0
RM560,38,36-45,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,35985,Upto 5k,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1.0
RM579,38,36-45,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,241279,5k-10k,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12.0
RM606,38,36-45,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,99689,5k-10k,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2.0
RM643,38,36-45,No,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2,Male,98,2,1,Sales Representative,2,Married,39994,Upto 5k,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2.0
RM682,38,36-45,No,Travel_Rarely,1333,Research & Development,1,3,Technical Degree,1,950,4,Female,80,3,3,Research Director,1,Married,263381,10k-15k,16292,1,Y,No,13,3,2,80,1,15,3,3,15,12,5,11.0
RM704,38,36-45,No,Non-Travel,152,Sales,10,3,Technical Degree,1,983,3,Female,85,3,2,Sales Executive,4,Single,58864,5k-10k,19899,1,Y,Yes,13,3,2,80,0,6,1,3,5,3,1,3.0
RM723,38,36-45,No,Travel_Frequently,1391,Research & Development,10,1,Medical,1,1006,3,Male,66,3,1,Research Scientist,3,Married,33982,Upto 5k,12127,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2.0
RM748,38,36-45,No,Travel_Rarely,1035,Sales,3,4,Life Sciences,1,1036,2,Male,42,3,2,Sales Executive,4,Single,60758,5k-10k,4981,8,Y,Yes,12,3,3,80,0,19,1,3,1,0,0,0.0
RM766,38,36-45,No,Travel_Frequently,1186,Research & Development,3,4,Other,1,1060,3,Male,44,3,1,Research Scientist,3,Married,50343,Upto 5k,2997,3,Y,No,16,3,1,80,1,8,2,3,2,2,2,2.0
RM785,38,36-45,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,90659,5k-10k,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9.0
RM808,38,36-45,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,92475,5k-10k,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7.0
RM812,38,36-45,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,105588,5k-10k,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0.0
RM827,38,36-45,No,Travel_Rarely,433,Human Resources,1,3,Human Resources,1,1152,3,Male,37,4,1,Human Resources,3,Married,68327,Upto 5k,6004,1,Y,No,13,3,4,80,1,7,2,4,7,6,5,0.0
RM964,38,36-45,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,1355,2,Female,31,3,2,Sales Executive,1,Divorced,55365,5k-10k,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7.0
RM983,38,36-45,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,1,1382,4,Male,57,4,1,Research Scientist,3,Divorced,60240,Upto 5k,15748,1,Y,No,11,3,4,80,3,4,2,3,4,2,0,3.0
RM1108,38,36-45,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,Male,71,3,2,Human Resources,3,Married,55621,5k-10k,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2.0
RM1113,38,36-45,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,259181,Upto 5k,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4.0
RM1120,38,36-45,No,Travel_Rarely,1245,Sales,14,3,Life Sciences,1,1582,3,Male,80,3,2,Sales Executive,2,Married,87234,5k-10k,12355,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7.0
RM1121,38,36-45,No,Travel_Rarely,437,Sales,16,3,Life Sciences,1,1583,2,Female,90,3,2,Sales Executive,2,Single,46608,Upto 5k,16379,2,Y,No,12,3,2,80,0,8,5,4,3,2,1,2.0
RM1162,38,36-45,No,Travel_Rarely,397,Research & Development,2,2,Medical,1,1638,4,Female,54,2,3,Manufacturing Director,3,Married,289102,5k-10k,14199,3,Y,Yes,19,3,4,80,1,10,6,4,5,4,0,2.0
RM1188,38,36-45,No,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,1,1668,4,Male,90,3,2,Research Scientist,4,Married,92720,Upto 5k,9867,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,9.0
RM1194,38,36-45,No,Travel_Frequently,148,Research & Development,2,3,Medical,1,1675,4,Female,42,2,1,Laboratory Technician,2,Single,51895,Upto 5k,23826,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3.0
RM1203,38,36-45,No,Travel_Rarely,1495,Research & Development,4,2,Medical,1,1687,4,Female,87,3,1,Laboratory Technician,3,Married,34720,Upto 5k,26176,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0.0
RM1257,38,36-45,No,Travel_Frequently,594,Research & Development,2,2,Medical,1,1760,3,Female,75,2,1,Laboratory Technician,2,Married,25073,Upto 5k,15963,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5.0
RM1262,38,36-45,No,Travel_Rarely,833,Research & Development,18,3,Medical,1,1766,2,Male,60,1,2,Healthcare Representative,4,Married,118292,5k-10k,24539,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0.0
RM1273,38,36-45,No,Travel_Rarely,1153,Research & Development,6,2,Other,1,1782,4,Female,40,2,1,Laboratory Technician,3,Married,30079,Upto 5k,16376,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4.0
RM1290,38,36-45,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced,77187,Upto 5k,7129,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8.0
RM1309,38,36-45,No,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married,64419,5k-10k,4244,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3.0
RM1374,38,36-45,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced,93620,Upto 5k,18115,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7.0
RM1377,38,36-45,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced,58001,Upto 5k,14293,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3.0
RM1392,38,36-45,No,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single,46234,Upto 5k,11473,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0.0
RM1401,38,36-45,No,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married,58901,Upto 5k,5224,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2.0
RM1417,38,36-45,No,Travel_Rarely,1321,Sales,1,4,Life Sciences,1,1995,4,Male,86,3,2,Sales Executive,2,Married,70973,Upto 5k,7636,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8.0
RM1419,38,36-45,No,Travel_Frequently,508,Research & Development,6,4,Life Sciences,1,1997,1,Male,72,2,2,Manufacturing Director,3,Married,221420,5k-10k,14284,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7.0
RM1431,38,36-45,No,Travel_Rarely,201,Research & Development,10,3,Medical,1,2015,2,Female,99,1,3,Research Director,3,Married,476838,10k-15k,3376,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11.0
RM1452,38,36-45,No,TravelRarely,345,Sales,10,2,Life Sciences,1,2041,1,Female,100,3,2,Sales Executive,4,Married,72740,5k-10k,5982,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9.0
RM034,39,36-45,Yes,Travel_Rarely,895,Sales,5,3,Technical Degree,1,42,4,Male,56,3,2,Sales Representative,4,Married,50223,Upto 5k,3335,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0.0
RM138,39,36-45,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,66118,5k-10k,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9.0
RM241,39,36-45,No,Travel_Rarely,1431,Research & Development,1,4,Medical,1,332,3,Female,96,3,1,Laboratory Technician,3,Divorced,46296,Upto 5k,15417,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2.0
RM252,39,36-45,No,Travel_Frequently,505,Research & Development,2,4,Technical Degree,1,343,3,Female,64,3,3,Healthcare Representative,3,Single,181806,10k-15k,6420,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,
RM305,39,36-45,No,Travel_Rarely,1132,Research & Development,1,3,Medical,1,417,3,Male,48,4,3,Healthcare Representative,4,Divorced,190244,5k-10k,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7.0
RM315,39,36-45,No,Travel_Rarely,117,Research & Development,10,1,Medical,1,429,3,Male,99,3,4,Manager,1,Married,431955,15k+,5355,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10.0
RM327,39,36-45,No,Travel_Frequently,672,Research & Development,7,2,Medical,1,444,3,Male,54,2,5,Manager,4,Married,427042,15k+,21141,1,Y,No,15,3,1,80,1,21,2,3,21,9,13,3.0
RM328,39,36-45,Yes,Travel_Rarely,1162,Sales,3,2,Medical,1,445,4,Female,41,3,2,Sales Executive,3,Married,68230,5k-10k,17778,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0.0
RM401,39,36-45,No,Travel_Frequently,1218,Research & Development,1,1,Life Sciences,1,531,2,Male,52,3,5,Manager,3,Divorced,727556,15k+,8213,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6.0
RM450,39,36-45,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,50211,Upto 5k,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7.0
RM527,39,36-45,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,96277,Upto 5k,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10.0
RM552,39,36-45,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,87589,5k-10k,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6.0
RM655,39,36-45,No,Travel_Rarely,1383,Human Resources,2,3,Life Sciences,1,909,4,Female,42,2,2,Human Resources,4,Married,109183,5k-10k,7790,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4.0
RM670,39,36-45,Yes,Travel_Rarely,1122,Research & Development,6,3,Medical,1,932,4,Male,70,3,1,Laboratory Technician,1,Married,56360,Upto 5k,4303,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2.0
RM706,39,36-45,No,Travel_Rarely,903,Sales,2,5,Life Sciences,1,985,1,Male,41,4,3,Sales Executive,3,Single,69424,5k-10k,2560,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7.0
RM739,39,36-45,No,Travel_Rarely,466,Research & Development,1,1,Life Sciences,1,1026,4,Female,65,2,4,Manufacturing Director,4,Married,473172,10k-15k,7060,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8.0
RM754,39,36-45,No,Travel_Frequently,945,Research & Development,22,3,Medical,1,1043,4,Female,82,3,3,Manufacturing Director,1,Single,341434,10k-15k,5083,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8.0
